Computer	Share	IsEveryoneAllowed	IsCurrentUserAllowed
fs-users.elal.co.il	m060306$	False	False
fs-users.elal.co.il	e094413$	False	False
fs-users.elal.co.il	m052471$	False	False
fs-users.elal.co.il	e060655$	False	False
fs-users.elal.co.il	e001651$	False	False
fs-users.elal.co.il	e053868$	False	False
fs-users.elal.co.il	e030247$	False	False
fs-users.elal.co.il	e088102$	False	False
fs-users.elal.co.il	e091959$	False	False
fs-users.elal.co.il	m061132$	False	False
fs-users.elal.co.il	e085310$	False	False
fs-users.elal.co.il	m030500$	False	False
fs-users.elal.co.il	B5546$	False	False
fs-users.elal.co.il	B5278$	False	False
fs-users.elal.co.il	m022334$	False	False
fs-users.elal.co.il	e055717$	False	False
fs-users.elal.co.il	m060944$	False	False
fs-users.elal.co.il	m032801$	False	False
fs-users.elal.co.il	e098138$	False	False
fs-users.elal.co.il	e053466$	False	False
fs-users.elal.co.il	m052291$	False	False
fs-users.elal.co.il	m098968$	False	False
fs-users.elal.co.il	m060829$	False	False
fs-users.elal.co.il	e095060$	False	False
fs-users.elal.co.il	test_users	False	False
fs-users.elal.co.il	e031919$	False	False
fs-users.elal.co.il	m054005$	False	False
fs-users.elal.co.il	e094916$	False	False
fs-users.elal.co.il	e031528$	False	False
fs-users.elal.co.il	pek-sen-01$	False	False
fs-users.elal.co.il	e097659$	False	False
fs-users.elal.co.il	e091320$	False	False
fs-users.elal.co.il	e095701$	False	False
fs-users.elal.co.il	e031521$	False	False
fs-users.elal.co.il	e055726$	False	False
fs-users.elal.co.il	tbs-sen-01$	False	False
fs-users.elal.co.il	e097610$	False	False
fs-users.elal.co.il	b5572$	False	False
fs-users.elal.co.il	e055733$	False	False
fs-users.elal.co.il	m030964$	False	False
fs-users.elal.co.il	m072218$	False	False
fs-users.elal.co.il	m070605$	False	False
fs-users.elal.co.il	e031931$	False	False
fs-users.elal.co.il	e097905$	False	False
fs-users.elal.co.il	e094480$	False	False
fs-users.elal.co.il	e064840$	False	False
fs-users.elal.co.il	e093945$	False	False
fs-users.elal.co.il	e002534$	False	False
fs-users.elal.co.il	bom-sen-01$	False	False
fs-users.elal.co.il	bom-sen-02$	False	False
fs-users.elal.co.il	e061201$	False	False
fs-users.elal.co.il	m052768$	False	False
fs-users.elal.co.il	m053499$	False	False
fs-users.elal.co.il	vce-sen-01$	False	False
fs-users.elal.co.il	e055724$	False	False
fs-users.elal.co.il	e030697$	False	False
fs-users.elal.co.il	e057450$	False	False
fs-users.elal.co.il	e036676$	False	False
fs-users.elal.co.il	e053470$	False	False
fs-users.elal.co.il	m052343$	False	False
fs-users.elal.co.il	mrs-sen-01$	False	False
fs-users.elal.co.il	e031932$	False	False
fs-users.elal.co.il	m056656$	False	False
fs-users.elal.co.il	m052324$	False	False
fs-users.elal.co.il	e057431$	False	False
fs-users.elal.co.il	e056330$	False	False
fs-users.elal.co.il	e094782$	False	False
fs-users.elal.co.il	e055129$	False	False
fs-users.elal.co.il	e054903$	False	False
fs-users.elal.co.il	vce-hr-01$	False	False
fs-users.elal.co.il	m056534$	False	False
fs-users.elal.co.il	e077593$	False	False
fs-users.elal.co.il	e060127$	False	False
fs-users.elal.co.il	e050760$	False	False
fs-users.elal.co.il	e050270$	False	False
fs-users.elal.co.il	m060735$	False	False
fs-users.elal.co.il	B5273$	False	False
fs-users.elal.co.il	m053529$	False	False
fs-users.elal.co.il	e051324$	False	False
fs-users.elal.co.il	m031888$	False	False
fs-users.elal.co.il	e055716$	False	False
fs-users.elal.co.il	e093364$	False	False
fs-users.elal.co.il	e080452$	False	False
fs-users.elal.co.il	m054303$	False	False
fs-users.elal.co.il	e031535$	False	False
fs-users.elal.co.il	e080812$	False	False
fs-users.elal.co.il	b6738$	False	False
fs-users.elal.co.il	m023592$	False	False
fs-users.elal.co.il	e075523$	False	False
fs-users.elal.co.il	e050990$	False	False
fs-users.elal.co.il	m054734$	False	False
fs-users.elal.co.il	m060744$	False	False
fs-users.elal.co.il	m053514$	False	False
fs-users.elal.co.il	m061120$	False	False
fs-users.elal.co.il	e089397$	False	False
fs-users.elal.co.il	m052843$	False	False
fs-users.elal.co.il	e091646$	False	False
fs-users.elal.co.il	e070429$	False	False
fs-users.elal.co.il	e015539$	False	False
fs-users.elal.co.il	e070025$	False	False
fs-users.elal.co.il	e043699$	False	False
fs-users.elal.co.il	e092470$	False	False
fs-users.elal.co.il	e093632$	False	False
fs-users.elal.co.il	e090398$	False	False
fs-users.elal.co.il	e090823$	False	False
fs-users.elal.co.il	e046183$	False	False
fs-users.elal.co.il	e006114$	False	False
fs-users.elal.co.il	e004723$	False	False
fs-users.elal.co.il	e057691$	False	False
fs-users.elal.co.il	e093823$	False	False
fs-users.elal.co.il	e091831$	False	False
fs-users.elal.co.il	e054912$	False	False
fs-users.elal.co.il	e084182$	False	False
fs-users.elal.co.il	e085045$	False	False
fs-users.elal.co.il	m051864$	False	False
fs-users.elal.co.il	m052470$	False	False
fs-users.elal.co.il	e093510$	False	False
fs-users.elal.co.il	e089400$	False	False
fs-users.elal.co.il	m055578$	False	False
fs-users.elal.co.il	m054726$	False	False
fs-users.elal.co.il	m072379$	False	False
fs-users.elal.co.il	e057359$	False	False
fs-users.elal.co.il	e094889$	False	False
fs-users.elal.co.il	e080655$	False	False
fs-users.elal.co.il	e043346$	False	False
fs-users.elal.co.il	e053883$	False	False
fs-users.elal.co.il	m031842$	False	False
fs-users.elal.co.il	e059005$	False	False
fs-users.elal.co.il	e096353$	False	False
fs-users.elal.co.il	e099625$	False	False
fs-users.elal.co.il	e078549$	False	False
fs-users.elal.co.il	e090965$	False	False
fs-users.elal.co.il	e050685$	False	False
fs-users.elal.co.il	m051865$	False	False
fs-users.elal.co.il	e001449$	False	False
fs-users.elal.co.il	e055720$	False	False
fs-users.elal.co.il	e028592$	False	False
fs-users.elal.co.il	m055584$	False	False
fs-users.elal.co.il	e060023$	False	False
fs-users.elal.co.il	m057163$	False	False
fs-users.elal.co.il	m052530$	False	False
fs-users.elal.co.il	e066338$	False	False
fs-users.elal.co.il	e095974$	False	False
fs-users.elal.co.il	e055142$	False	False
fs-users.elal.co.il	e085669$	False	False
fs-users.elal.co.il	e002003$	False	False
fs-users.elal.co.il	e080065$	False	False
fs-users.elal.co.il	e055070$	False	False
fs-users.elal.co.il	e037940$	False	False
fs-users.elal.co.il	e056724$	False	False
fs-users.elal.co.il	e082651$	False	False
fs-users.elal.co.il	e008958$	False	False
fs-users.elal.co.il	jfk-sen-03$	False	False
fs-users.elal.co.il	e063495$	False	False
fs-users.elal.co.il	e094790$	False	False
fs-users.elal.co.il	010570$	False	False
fs-users.elal.co.il	e096704$	False	False
fs-users.elal.co.il	e055139$	False	False
fs-users.elal.co.il	e057622$	False	False
fs-users.elal.co.il	e057692$	False	False
fs-users.elal.co.il	e089710$	False	False
fs-users.elal.co.il	e055470$	False	False
fs-users.elal.co.il	e095945$	False	False
fs-users.elal.co.il	e096505$	False	False
fs-users.elal.co.il	e055141$	False	False
fs-users.elal.co.il	b6760$	False	False
fs-users.elal.co.il	e092613$	False	False
fs-users.elal.co.il	e088447$	False	False
fs-users.elal.co.il	e012874$	False	False
fs-users.elal.co.il	e092437$	False	False
fs-users.elal.co.il	e093539$	False	False
fs-users.elal.co.il	e054471$	False	False
fs-users.elal.co.il	m055571$	False	False
fs-users.elal.co.il	b4056$	False	False
fs-users.elal.co.il	e049662$	False	False
fs-users.elal.co.il	e094958$	False	False
fs-users.elal.co.il	e051054$	False	False
fs-users.elal.co.il	e097069$	False	False
fs-users.elal.co.il	e080607$	False	False
fs-users.elal.co.il	e096907$	False	False
fs-users.elal.co.il	e080078$	False	False
fs-users.elal.co.il	e095299$	False	False
fs-users.elal.co.il	e054919$	False	False
fs-users.elal.co.il	e031396$	False	False
fs-users.elal.co.il	e095751$	False	False
fs-users.elal.co.il	e046124$	False	False
fs-users.elal.co.il	e092615$	False	False
fs-users.elal.co.il	e077011$	False	False
fs-users.elal.co.il	e053644$	False	False
fs-users.elal.co.il	e048941$	False	False
fs-users.elal.co.il	e044849$	False	False
fs-users.elal.co.il	e060160$	False	False
fs-users.elal.co.il	e052967$	False	False
fs-users.elal.co.il	e093177$	False	False
fs-users.elal.co.il	e055137$	False	False
fs-users.elal.co.il	m024069$	False	False
fs-users.elal.co.il	e031049$	False	False
fs-users.elal.co.il	e064157$	False	False
fs-users.elal.co.il	e057552$	False	False
fs-users.elal.co.il	m033729$	False	False
fs-users.elal.co.il	personal-accounts$	False	False
fs-users.elal.co.il	mxp-sen-02$	False	False
fs-users.elal.co.il	e094525$	False	False
fs-users.elal.co.il	e098914$	False	False
fs-users.elal.co.il	e057694$	False	False
fs-users.elal.co.il	e030487$	False	False
fs-users.elal.co.il	e091399$	False	False
fs-users.elal.co.il	e085758$	False	False
fs-users.elal.co.il	Sundor_Ey$	False	False
fs-users.elal.co.il	e057784$	False	False
fs-users.elal.co.il	e094244$	False	False
fs-users.elal.co.il	m056004$	False	False
fs-users.elal.co.il	e051045$	False	False
fs-users.elal.co.il	e090674$	False	False
fs-users.elal.co.il	e032485$	False	False
fs-users.elal.co.il	e094268$	False	False
fs-users.elal.co.il	e097580$	False	False
fs-users.elal.co.il	e055023$	False	False
fs-users.elal.co.il	e030626$	False	False
fs-users.elal.co.il	e005266$	False	False
fs-users.elal.co.il	e051683$	False	False
fs-users.elal.co.il	e065463$	False	False
fs-users.elal.co.il	e090303$	False	False
fs-users.elal.co.il	e056409$	False	False
fs-users.elal.co.il	e058457$	False	False
fs-users.elal.co.il	e058164$	False	False
fs-users.elal.co.il	e050309$	False	False
fs-users.elal.co.il	e058092$	False	False
fs-users.elal.co.il	e097801$	False	False
fs-users.elal.co.il	e094514$	False	False
fs-users.elal.co.il	e065070$	False	False
fs-users.elal.co.il	e085122$	False	False
fs-users.elal.co.il	e092530$	False	False
fs-users.elal.co.il	e008761$	False	False
fs-users.elal.co.il	e007013$	False	False
fs-users.elal.co.il	e085049$	False	False
fs-users.elal.co.il	e051104$	False	False
fs-users.elal.co.il	e096713$	False	False
fs-users.elal.co.il	e031537$	False	False
fs-users.elal.co.il	e010510$	False	False
fs-users.elal.co.il	e053421$	False	False
fs-users.elal.co.il	e082619$	False	False
fs-users.elal.co.il	e031536$	False	False
fs-users.elal.co.il	e054380$	False	False
fs-users.elal.co.il	e097435$	False	False
fs-users.elal.co.il	e091051$	False	False
fs-users.elal.co.il	e092577$	False	False
fs-users.elal.co.il	e053069$	False	False
fs-users.elal.co.il	e057700$	False	False
fs-users.elal.co.il	e049174$	False	False
fs-users.elal.co.il	e057698$	False	False
fs-users.elal.co.il	e057752$	False	False
fs-users.elal.co.il	e031623$	False	False
fs-users.elal.co.il	e057192$	False	False
fs-users.elal.co.il	LIS-SEN-01$	False	False
fs-users.elal.co.il	e099895$	False	False
fs-users.elal.co.il	e097336$	False	False
fs-users.elal.co.il	e051133$	False	False
fs-users.elal.co.il	e090784$	False	False
fs-users.elal.co.il	e052911$	False	False
fs-users.elal.co.il	e072923$	False	False
fs-users.elal.co.il	e090650$	False	False
fs-users.elal.co.il	E091543$	False	False
fs-users.elal.co.il	e071935$	False	False
fs-users.elal.co.il	e050801$	False	False
fs-users.elal.co.il	e005959$	False	False
fs-users.elal.co.il	e031538$	False	False
fs-users.elal.co.il	e064130$	False	False
fs-users.elal.co.il	e094680$	False	False
fs-users.elal.co.il	m056654$	False	False
fs-users.elal.co.il	m057186$	False	False
fs-users.elal.co.il	m054662$	False	False
fs-users.elal.co.il	m032403$	False	False
fs-users.elal.co.il	m052819$	False	False
fs-users.elal.co.il	m034202$	False	False
fs-users.elal.co.il	m052322$	False	False
fs-users.elal.co.il	m055552$	False	False
fs-users.elal.co.il	m080936$	False	False
fs-users.elal.co.il	m055193$	False	False
fs-users.elal.co.il	e057195$	False	False
fs-users.elal.co.il	m058305$	False	False
fs-users.elal.co.il	e057196$	False	False
fs-users.elal.co.il	m061341$	False	False
fs-users.elal.co.il	e054966$	False	False
fs-users.elal.co.il	e057193$	False	False
fs-users.elal.co.il	e057194$	False	False
fs-users.elal.co.il	e057198$	False	False
fs-users.elal.co.il	e099428$	False	False
fs-users.elal.co.il	e057199$	False	False
fs-users.elal.co.il	e057197$	False	False
fs-users.elal.co.il	e057200$	False	False
fs-users.elal.co.il	KGS-SEN-01$	False	False
fs-users.elal.co.il	e057202$	False	False
fs-users.elal.co.il	E089214$	False	False
fs-users.elal.co.il	m052827$	False	False
fs-users.elal.co.il	e057206$	False	False
fs-users.elal.co.il	e057467$	False	False
fs-users.elal.co.il	e098327$	False	False
fs-users.elal.co.il	LHR-SEN-02$	False	False
fs-users.elal.co.il	e031526$	False	False
fs-users.elal.co.il	pek-sen-02$	False	False
fs-users.elal.co.il	e057205$	False	False
fs-users.elal.co.il	e096329$	False	False
fs-users.elal.co.il	e055718$	False	False
fs-users.elal.co.il	e093360$	False	False
fs-users.elal.co.il	e057697$	False	False
fs-users.elal.co.il	nce-sen-01$	False	False
fs-users.elal.co.il	e090503$	False	False
fs-users.elal.co.il	e053362$	False	False
fs-users.elal.co.il	e099686$	False	False
fs-users.elal.co.il	e090259$	False	False
fs-users.elal.co.il	E092570$	False	False
fs-users.elal.co.il	e090946$	False	False
fs-users.elal.co.il	e099053$	False	False
fs-users.elal.co.il	e025550$	False	False
fs-users.elal.co.il	e091900$	False	False
fs-users.elal.co.il	e044920$	False	False
fs-users.elal.co.il	e053474$	False	False
fs-users.elal.co.il	e054169$	False	False
fs-users.elal.co.il	e058640$	False	False
fs-users.elal.co.il	m056971$	False	False
fs-users.elal.co.il	m053143$	False	False
fs-users.elal.co.il	e093020$	False	False
fs-users.elal.co.il	e004448$	False	False
fs-users.elal.co.il	e065271$	False	False
fs-users.elal.co.il	e050308$	False	False
fs-users.elal.co.il	e026409$	False	False
fs-users.elal.co.il	m032390$	False	False
fs-users.elal.co.il	m061286$	False	False
fs-users.elal.co.il	m056549$	False	False
fs-users.elal.co.il	m054325$	False	False
fs-users.elal.co.il	m057121$	False	False
fs-users.elal.co.il	e091908$	False	False
fs-users.elal.co.il	e070046$	False	False
fs-users.elal.co.il	e080853$	False	False
fs-users.elal.co.il	m054668$	False	False
fs-users.elal.co.il	e004472$	False	False
fs-users.elal.co.il	e032882$	False	False
fs-users.elal.co.il	e093468$	False	False
fs-users.elal.co.il	e053364$	False	False
fs-users.elal.co.il	e094001$	False	False
fs-users.elal.co.il	e057707$	False	False
fs-users.elal.co.il	e058140$	False	False
fs-users.elal.co.il	m060937$	False	False
fs-users.elal.co.il	m099195$	False	False
fs-users.elal.co.il	m051846$	False	False
fs-users.elal.co.il	m055214$	False	False
fs-users.elal.co.il	m058255$	False	False
fs-users.elal.co.il	e094992$	False	False
fs-users.elal.co.il	m031856$	False	False
fs-users.elal.co.il	m053137$	False	False
fs-users.elal.co.il	e070579$	False	False
fs-users.elal.co.il	e091923$	False	False
fs-users.elal.co.il	e091276$	False	False
fs-users.elal.co.il	m057490$	False	False
fs-users.elal.co.il	e053457$	False	False
fs-users.elal.co.il	e053827$	False	False
fs-users.elal.co.il	e070576$	False	False
fs-users.elal.co.il	m054762$	False	False
fs-users.elal.co.il	e096438$	False	False
fs-users.elal.co.il	b6078$	False	False
fs-users.elal.co.il	e031365$	False	False
fs-users.elal.co.il	e052971$	False	False
fs-users.elal.co.il	e064173$	False	False
fs-users.elal.co.il	e066818$	False	False
fs-users.elal.co.il	e017302$	False	False
fs-users.elal.co.il	e032944$	False	False
fs-users.elal.co.il	e095190$	False	False
fs-users.elal.co.il	e031047$	False	False
fs-users.elal.co.il	e032986$	False	False
fs-users.elal.co.il	e059259$	False	False
fs-users.elal.co.il	e057268$	False	False
fs-users.elal.co.il	m053526$	False	False
fs-users.elal.co.il	m061351$	False	False
fs-users.elal.co.il	m059485$	False	False
fs-users.elal.co.il	m053129$	False	False
fs-users.elal.co.il	e093019$	False	False
fs-users.elal.co.il	e065749$	False	False
fs-users.elal.co.il	e035955$	False	False
fs-users.elal.co.il	m052332$	False	False
fs-users.elal.co.il	m059416$	False	False
fs-users.elal.co.il	m054006$	False	False
fs-users.elal.co.il	e078379$	False	False
fs-users.elal.co.il	e035432$	False	False
fs-users.elal.co.il	e059260$	False	False
fs-users.elal.co.il	e059255$	False	False
fs-users.elal.co.il	e013196$	False	False
fs-users.elal.co.il	e059086$	False	False
fs-users.elal.co.il	e055678$	False	False
fs-users.elal.co.il	e095236$	False	False
fs-users.elal.co.il	e093923$	False	False
fs-users.elal.co.il	e050825$	False	False
fs-users.elal.co.il	e099088$	False	False
fs-users.elal.co.il	e070471$	False	False
fs-users.elal.co.il	e030498$	False	False
fs-users.elal.co.il	e031540$	False	False
fs-users.elal.co.il	e057702$	False	False
fs-users.elal.co.il	e043478$	False	False
fs-users.elal.co.il	e010570$	False	False
fs-users.elal.co.il	e094098$	False	False
fs-users.elal.co.il	e047422$	False	False
fs-users.elal.co.il	e093482$	False	False
fs-users.elal.co.il	e096659$	False	False
fs-users.elal.co.il	m056954$	False	False
fs-users.elal.co.il	m054644$	False	False
fs-users.elal.co.il	e057203$	False	False
fs-users.elal.co.il	e012971$	False	False
fs-users.elal.co.il	m053974$	False	False
fs-users.elal.co.il	e059246$	False	False
fs-users.elal.co.il	e095213$	False	False
fs-users.elal.co.il	e004812$	False	False
fs-users.elal.co.il	e087491$	False	False
fs-users.elal.co.il	e059740$	False	False
fs-users.elal.co.il	e097231$	False	False
fs-users.elal.co.il	e090700$	False	False
fs-users.elal.co.il	e047295$	False	False
fs-users.elal.co.il	e098787$	False	False
fs-users.elal.co.il	e095193$	False	False
fs-users.elal.co.il	m055236$	False	False
fs-users.elal.co.il	e091158$	False	False
fs-users.elal.co.il	m055406$	False	False
fs-users.elal.co.il	M061176$	False	False
fs-users.elal.co.il	e092598$	False	False
fs-users.elal.co.il	e056596$	False	False
fs-users.elal.co.il	e057658$	False	False
fs-users.elal.co.il	e097050$	False	False
fs-users.elal.co.il	e057760$	False	False
fs-users.elal.co.il	e042870$	False	False
fs-users.elal.co.il	e080098$	False	False
fs-users.elal.co.il	e092182$	False	False
fs-users.elal.co.il	e090431$	False	False
fs-users.elal.co.il	e011509$	False	False
fs-users.elal.co.il	katit-Expenses-2017$	False	False
fs-users.elal.co.il	e006785$	False	False
fs-users.elal.co.il	e050130$	False	False
fs-users.elal.co.il	e030699$	False	False
fs-users.elal.co.il	m054007$	False	False
fs-users.elal.co.il	e091264$	False	False
fs-users.elal.co.il	e052369$	False	False
fs-users.elal.co.il	m058428$	False	False
fs-users.elal.co.il	ZNZ-SEN-01$	False	False
fs-users.elal.co.il	e020086$	False	False
fs-users.elal.co.il	e020130$	False	False
fs-users.elal.co.il	e065706$	False	False
fs-users.elal.co.il	m058976$	False	False
fs-users.elal.co.il	e098286$	False	False
fs-users.elal.co.il	e097770$	False	False
fs-users.elal.co.il	e090806$	False	False
fs-users.elal.co.il	m058966$	False	False
fs-users.elal.co.il	e094520$	False	False
fs-users.elal.co.il	e059759$	False	False
fs-users.elal.co.il	BEG-SEN-01$	False	False
fs-users.elal.co.il	e020074$	False	False
fs-users.elal.co.il	e092408$	False	False
fs-users.elal.co.il	m051889$	False	False
fs-users.elal.co.il	e030780$	False	False
fs-users.elal.co.il	e057696$	False	False
fs-users.elal.co.il	e020180$	False	False
fs-users.elal.co.il	e051124$	False	False
fs-users.elal.co.il	e020129$	False	False
fs-users.elal.co.il	e059767$	False	False
fs-users.elal.co.il	e057722$	False	False
fs-users.elal.co.il	e093913$	False	False
fs-users.elal.co.il	e010421$	False	False
fs-users.elal.co.il	e016551$	False	False
fs-users.elal.co.il	m028293$	False	False
fs-users.elal.co.il	e085158$	False	False
fs-users.elal.co.il	e015520$	False	False
fs-users.elal.co.il	e091628$	False	False
fs-users.elal.co.il	e092666$	False	False
fs-users.elal.co.il	e097064$	False	False
fs-users.elal.co.il	e057701$	False	False
fs-users.elal.co.il	e094977$	False	False
fs-users.elal.co.il	m053547$	False	False
fs-users.elal.co.il	b6849$	False	False
fs-users.elal.co.il	m020223$	False	False
fs-users.elal.co.il	m056673$	False	False
fs-users.elal.co.il	e099021$	False	False
fs-users.elal.co.il	e068705$	False	False
fs-users.elal.co.il	e093382$	False	False
fs-users.elal.co.il	PFO-SEN-01$	False	False
fs-users.elal.co.il	Sundor_Shimon$	False	False
fs-users.elal.co.il	e098639$	False	False
fs-users.elal.co.il	e035718$	False	False
fs-users.elal.co.il	m072174$	False	False
fs-users.elal.co.il	e059712$	False	False
fs-users.elal.co.il	e031541$	False	False
fs-users.elal.co.il	e054959$	False	False
fs-users.elal.co.il	e065041$	False	False
fs-users.elal.co.il	e055355$	False	False
fs-users.elal.co.il	e065724$	False	False
fs-users.elal.co.il	e057474$	False	False
fs-users.elal.co.il	e055333$	False	False
fs-users.elal.co.il	e093118$	False	False
fs-users.elal.co.il	e046833$	False	False
fs-users.elal.co.il	e080297$	False	False
fs-users.elal.co.il	e091332$	False	False
fs-users.elal.co.il	e090021$	False	False
fs-users.elal.co.il	e094677$	False	False
fs-users.elal.co.il	e031544$	False	False
fs-users.elal.co.il	e099373$	False	False
fs-users.elal.co.il	e020469$	False	False
fs-users.elal.co.il	e031018$	False	False
fs-users.elal.co.il	e090166$	False	False
fs-users.elal.co.il	e098701$	False	False
fs-users.elal.co.il	e071953$	False	False
fs-users.elal.co.il	e095918$	False	False
fs-users.elal.co.il	e092656$	False	False
fs-users.elal.co.il	e054460$	False	False
fs-users.elal.co.il	e059774$	False	False
fs-users.elal.co.il	e090869$	False	False
fs-users.elal.co.il	m057168$	False	False
fs-users.elal.co.il	e021093$	False	False
fs-users.elal.co.il	m057097$	False	False
fs-users.elal.co.il	e021092$	False	False
fs-users.elal.co.il	e090093$	False	False
fs-users.elal.co.il	e052762$	False	False
fs-users.elal.co.il	e051120$	False	False
fs-users.elal.co.il	e020660$	False	False
fs-users.elal.co.il	RHO-Office-02$	False	False
fs-users.elal.co.il	e090392$	False	False
fs-users.elal.co.il	m058275$	False	False
fs-users.elal.co.il	e059796$	False	False
fs-users.elal.co.il	e096467$	False	False
fs-users.elal.co.il	e095277$	False	False
fs-users.elal.co.il	e076805$	False	False
fs-users.elal.co.il	e052232$	False	False
fs-users.elal.co.il	e070548$	False	False
fs-users.elal.co.il	e032925$	False	False
fs-users.elal.co.il	e081906$	False	False
fs-users.elal.co.il	e027669$	False	False
fs-users.elal.co.il	e017043$	False	False
fs-users.elal.co.il	e091839$	False	False
fs-users.elal.co.il	e080003$	False	False
fs-users.elal.co.il	e059762$	False	False
fs-users.elal.co.il	e098429$	False	False
fs-users.elal.co.il	e089583$	False	False
fs-users.elal.co.il	e054159$	False	False
fs-users.elal.co.il	e055778$	False	False
fs-users.elal.co.il	e096296$	False	False
fs-users.elal.co.il	SKG-SEN-01$	False	False
fs-users.elal.co.il	m057110$	False	False
fs-users.elal.co.il	e030150$	False	False
fs-users.elal.co.il	e051755$	False	False
fs-users.elal.co.il	e057191$	False	False
fs-users.elal.co.il	e031359$	False	False
fs-users.elal.co.il	e055351$	False	False
fs-users.elal.co.il	e057476$	False	False
fs-users.elal.co.il	e057210$	False	False
fs-users.elal.co.il	e059306$	False	False
fs-users.elal.co.il	m054723$	False	False
fs-users.elal.co.il	e059313$	False	False
fs-users.elal.co.il	e059756$	False	False
fs-users.elal.co.il	e065230$	False	False
fs-users.elal.co.il	e070005$	False	False
fs-users.elal.co.il	BUS-SEN-01$	False	False
fs-users.elal.co.il	e020959$	False	False
fs-users.elal.co.il	e050740$	False	False
fs-users.elal.co.il	e088714$	False	False
fs-users.elal.co.il	m056667$	False	False
fs-users.elal.co.il	m056236$	False	False
fs-users.elal.co.il	e093389$	False	False
fs-users.elal.co.il	e058931$	False	False
fs-users.elal.co.il	e059303$	False	False
fs-users.elal.co.il	b5543$	False	False
fs-users.elal.co.il	e059296$	False	False
fs-users.elal.co.il	m056234$	False	False
fs-users.elal.co.il	m072341$	False	False
fs-users.elal.co.il	m030987$	False	False
fs-users.elal.co.il	e059310$	False	False
fs-users.elal.co.il	m058964$	False	False
fs-users.elal.co.il	e059294$	False	False
fs-users.elal.co.il	e055507$	False	False
fs-users.elal.co.il	e060321$	False	False
fs-users.elal.co.il	e059305$	False	False
fs-users.elal.co.il	m072374$	False	False
fs-users.elal.co.il	s012002028$	False	False
fs-users.elal.co.il	e059312$	False	False
fs-users.elal.co.il	m057190$	False	False
fs-users.elal.co.il	FS-SEC-USERS$	False	False
fs-users.elal.co.il	e094922$	False	False
fs-users.elal.co.il	m072110$	False	False
fs-users.elal.co.il	e024015$	False	False
fs-users.elal.co.il	m059322$	False	False
fs-users.elal.co.il	e051177$	False	False
fs-users.elal.co.il	e099910$	False	False
fs-users.elal.co.il	e065235$	False	False
fs-users.elal.co.il	e085130$	False	False
fs-users.elal.co.il	e071967$	False	False
fs-users.elal.co.il	e060031$	False	False
fs-users.elal.co.il	m032788$	False	False
fs-users.elal.co.il	m052064$	False	False
fs-users.elal.co.il	e059292$	False	False
fs-users.elal.co.il	m033808$	False	False
fs-users.elal.co.il	e061193$	False	False
fs-users.elal.co.il	m051820$	False	False
fs-users.elal.co.il	m055256$	False	False
fs-users.elal.co.il	e039837$	False	False
fs-users.elal.co.il	ZTH-SEN-01$	False	False
fs-users.elal.co.il	CFU-SEN-01$	False	False
fs-users.elal.co.il	e097915$	False	False
fs-users.elal.co.il	e020479$	False	False
fs-users.elal.co.il	b6625$	False	False
fs-users.elal.co.il	m052317$	False	False
fs-users.elal.co.il	e059311$	False	False
fs-users.elal.co.il	e073539$	False	False
fs-users.elal.co.il	e021259$	False	False
fs-users.elal.co.il	e091553$	False	False
fs-users.elal.co.il	m052341$	False	False
fs-users.elal.co.il	m053517$	False	False
fs-users.elal.co.il	m059907$	False	False
fs-users.elal.co.il	e059308$	False	False
fs-users.elal.co.il	e057204$	False	False
fs-users.elal.co.il	e057224$	False	False
fs-users.elal.co.il	m013246$	False	False
fs-users.elal.co.il	m021021$	False	False
fs-users.elal.co.il	m012354$	False	False
fs-users.elal.co.il	e021630$	False	False
fs-users.elal.co.il	e097576$	False	False
fs-users.elal.co.il	e000477$	False	False
fs-users.elal.co.il	m012355$	False	False
fs-users.elal.co.il	m054010$	False	False
fs-users.elal.co.il	e051170$	False	False
fs-users.elal.co.il	m051893$	False	False
fs-users.elal.co.il	m051894$	False	False
fs-users.elal.co.il	MIA-SEN-01$	False	False
fs-users.elal.co.il	m054768$	False	False
fs-users.elal.co.il	e059236$	False	False
fs-users.elal.co.il	m055569$	False	False
fs-users.elal.co.il	m020711$	False	False
fs-users.elal.co.il	m030502$	False	False
fs-users.elal.co.il	m058240$	False	False
fs-users.elal.co.il	m059220$	False	False
fs-users.elal.co.il	MIA-CARGO-01$	False	False
fs-users.elal.co.il	m059886$	False	False
fs-users.elal.co.il	m055998$	False	False
fs-users.elal.co.il	e072293$	False	False
fs-users.elal.co.il	m020193$	False	False
fs-users.elal.co.il	m020188$	False	False
fs-users.elal.co.il	e092652$	False	False
fs-users.elal.co.il	m021476$	False	False
fs-users.elal.co.il	e051663$	False	False
fs-users.elal.co.il	ZNZ-SEN-02$	False	False
fs-users.elal.co.il	e099059$	False	False
fs-users.elal.co.il	e055473$	False	False
fs-users.elal.co.il	m057158$	False	False
fs-users.elal.co.il	e089753$	False	False
fs-users.elal.co.il	m021480$	False	False
fs-users.elal.co.il	FRA-SEN-02$	False	False
fs-users.elal.co.il	m020709$	False	False
fs-users.elal.co.il	m056554$	False	False
fs-users.elal.co.il	m058256$	False	False
fs-users.elal.co.il	m058735$	False	False
fs-users.elal.co.il	e065779$	False	False
fs-users.elal.co.il	MXP-SEN-03$	False	False
fs-users.elal.co.il	m021073$	False	False
